Fecha|Valor
2001-08-07 07:00:00|29.0
2001-08-08 07:00:00|28.4
2001-08-09 07:00:00|28.75
2001-08-12 07:00:00|28.549999999999997
2001-08-13 07:00:00|28.85
2001-08-14 07:00:00|28.8
2001-08-15 07:00:00|28.7
2001-08-16 07:00:00|28.799999999999997
2001-08-18 07:00:00|29.05
2001-08-19 07:00:00|29.15
2001-08-20 07:00:00|28.9
2001-08-21 07:00:00|28.75
2001-08-22 07:00:00|28.400000000000002
2001-08-23 07:00:00|25.6
2001-08-24 07:00:00|28.25
2001-08-26 07:00:00|28.1
2001-08-27 07:00:00|28.0
2001-08-28 07:00:00|28.45
2001-08-29 07:00:00|28.95
2001-08-30 07:00:00|28.85
2001-08-31 07:00:00|29.15
2001-09-01 07:00:00|28.933333333333334
2001-09-02 07:00:00|28.53333333333333
2001-09-03 07:00:00|26.733333333333334
2001-09-04 07:00:00|28.46666666666667
2001-09-05 07:00:00|28.46666666666667
2001-09-06 07:00:00|27.666666666666668
2001-09-07 07:00:00|28.733333333333334
2001-09-08 07:00:00|29.400000000000002
2001-09-09 07:00:00|29.866666666666664
2001-09-10 07:00:00|28.933333333333337
2001-09-11 07:00:00|28.8
2001-09-12 07:00:00|27.666666666666668
2001-09-13 07:00:00|26.733333333333334
2001-09-14 07:00:00|26.46666666666667
2001-09-15 07:00:00|28.133333333333336
2001-09-16 07:00:00|29.133333333333336
2001-09-17 07:00:00|28.666666666666668
2001-09-18 07:00:00|27.0
2001-09-19 07:00:00|28.266666666666666
2001-09-20 07:00:00|28.46666666666667
2001-09-21 07:00:00|28.933333333333334
2001-09-22 07:00:00|27.46666666666667
2001-09-23 07:00:00|28.133333333333336
2001-09-24 07:00:00|28.266666666666666
2001-09-25 07:00:00|28.599999999999998
2001-09-26 07:00:00|29.066666666666666
2001-09-27 07:00:00|28.8
2001-09-28 07:00:00|25.866666666666664
2001-09-29 07:00:00|28.666666666666668
2001-09-30 07:00:00|29.2
2001-10-01 07:00:00|28.533333333333335
2001-10-02 07:00:00|29.066666666666666
2001-10-03 07:00:00|29.733333333333334
2001-10-04 07:00:00|28.866666666666664
2001-10-05 07:00:00|28.8
2001-10-06 07:00:00|28.8
2001-10-07 07:00:00|29.333333333333332
2001-10-08 07:00:00|28.400000000000002
2001-10-09 07:00:00|28.2
2001-10-10 07:00:00|27.53333333333333
2001-10-11 07:00:00|27.333333333333332
2001-10-12 07:00:00|28.53333333333333
2001-10-13 07:00:00|29.13333333333333
2001-10-14 07:00:00|29.0
2001-10-15 07:00:00|28.666666666666668
2001-10-16 07:00:00|28.0
2001-10-17 07:00:00|26.133333333333336
2001-10-18 07:00:00|26.866666666666664
2001-10-19 07:00:00|28.0
2001-10-20 07:00:00|28.733333333333334
2001-10-22 07:00:00|27.599999999999998
2001-10-23 07:00:00|28.133333333333336
2001-10-24 07:00:00|27.333333333333332
2001-10-25 07:00:00|28.23333333333333
2001-10-26 07:00:00|28.933333333333334
2001-10-27 07:00:00|28.866666666666664
2001-10-28 07:00:00|25.53333333333333
2001-10-29 07:00:00|26.733333333333334
2001-10-30 07:00:00|26.53333333333333
2001-10-31 07:00:00|26.26666666666667
2001-11-01 07:00:00|26.0
2001-11-02 07:00:00|27.266666666666666
2001-11-03 07:00:00|28.333333333333332
2001-11-04 07:00:00|28.400000000000002
2001-11-05 07:00:00|28.46666666666667
2001-11-06 07:00:00|27.866666666666664
2001-11-07 07:00:00|29.333333333333332
2001-11-08 07:00:00|28.600000000000005
2001-11-09 07:00:00|28.133333333333336
2001-11-10 07:00:00|28.666666666666668
2001-11-11 07:00:00|28.666666666666668
2001-11-12 07:00:00|28.599999999999998
2001-11-13 07:00:00|26.599999999999998
2001-11-14 07:00:00|26.866666666666664
2001-11-15 07:00:00|28.400000000000002
2001-11-16 07:00:00|28.8
2001-11-19 07:00:00|27.066666666666666
2001-11-20 07:00:00|27.666666666666668
2001-11-21 07:00:00|27.866666666666664
2001-11-23 07:00:00|28.46666666666667
2001-11-26 07:00:00|27.733333333333334
2001-11-27 07:00:00|28.53333333333333
2001-11-28 07:00:00|28.066666666666666
2001-11-29 07:00:00|28.2
2001-11-30 07:00:00|27.866666666666664
2001-12-01 07:00:00|28.0
2001-12-02 07:00:00|27.599999999999998
2001-12-03 07:00:00|28.133333333333336
2001-12-04 07:00:00|28.133333333333336
2001-12-05 07:00:00|27.666666666666668
2001-12-06 07:00:00|28.333333333333332
2001-12-07 07:00:00|28.400000000000002
2001-12-08 07:00:00|28.599999999999998
2001-12-09 07:00:00|28.666666666666668
2001-12-10 07:00:00|27.933333333333334
2001-12-11 07:00:00|28.0
2001-12-12 07:00:00|28.066666666666666
2001-12-13 07:00:00|28.2
2001-12-14 07:00:00|28.066666666666666
2001-12-15 07:00:00|28.066666666666666
2001-12-17 07:00:00|28.26666666666667
2001-12-18 07:00:00|29.399999999999995
2001-12-19 07:00:00|28.0
2001-12-20 07:00:00|27.933333333333337
2001-12-21 07:00:00|28.46666666666667
2001-12-22 07:00:00|29.0
2001-12-23 07:00:00|28.46666666666667
2001-12-24 07:00:00|27.933333333333334
2001-12-26 07:00:00|27.933333333333334
2001-12-27 07:00:00|28.46666666666667
2001-12-28 07:00:00|28.400000000000002
2001-12-29 07:00:00|28.53333333333333
2001-12-30 07:00:00|28.666666666666668
2001-12-31 07:00:00|28.46666666666667
2002-01-01 07:00:00|28.866666666666664
2002-01-02 07:00:00|28.46666666666667
2002-01-03 07:00:00|28.26666666666667
2002-01-04 07:00:00|28.13333333333333
2002-01-05 07:00:00|28.2
2002-01-06 07:00:00|28.066666666666666
2002-01-07 07:00:00|28.400000000000002
2002-01-08 07:00:00|28.266666666666666
2002-01-09 07:00:00|27.733333333333334
2002-01-10 07:00:00|27.533333333333335
2002-01-11 07:00:00|28.133333333333336
2002-01-12 07:00:00|28.066666666666663
2002-01-13 07:00:00|27.8
2002-01-14 07:00:00|28.666666666666668
2002-01-15 07:00:00|27.866666666666664
2002-01-16 07:00:00|28.133333333333336
2002-01-17 07:00:00|27.53333333333333
2002-01-18 07:00:00|28.066666666666663
2002-01-19 07:00:00|28.0
2002-01-20 07:00:00|28.0
2002-01-21 07:00:00|28.333333333333332
2002-01-22 07:00:00|27.933333333333334
2002-01-23 07:00:00|28.266666666666666
2002-01-24 07:00:00|28.0
2002-01-25 07:00:00|27.333333333333332
2002-01-26 07:00:00|27.866666666666664
2002-01-27 07:00:00|28.0
2002-01-28 07:00:00|27.266666666666666
2002-01-29 07:00:00|27.066666666666666
2002-01-30 07:00:00|27.266666666666666
2002-01-31 07:00:00|27.26666666666667
2002-02-01 07:00:00|27.0
2002-02-02 07:00:00|27.066666666666663
2002-02-03 07:00:00|27.133333333333336
2002-02-04 07:00:00|26.866666666666664
2002-02-05 07:00:00|26.933333333333337
2002-02-06 07:00:00|26.666666666666668
2002-02-07 07:00:00|26.733333333333334
2002-02-08 07:00:00|26.933333333333337
2002-02-09 07:00:00|27.066666666666666
2002-03-01 07:00:00|27.0
2002-03-02 07:00:00|26.9
2002-03-03 07:00:00|27.0
2002-03-04 07:00:00|26.9
2002-03-05 07:00:00|26.8
2002-03-06 07:00:00|26.4
2002-03-07 07:00:00|26.85
2002-03-08 07:00:00|26.6
2002-03-09 07:00:00|26.75
2002-03-10 07:00:00|27.3
2002-03-11 07:00:00|26.35
2002-03-12 07:00:00|26.7
2002-03-13 07:00:00|26.700000000000003
2002-03-14 07:00:00|26.8
2002-03-15 07:00:00|27.15
2002-03-16 07:00:00|27.3
2002-03-17 07:00:00|27.700000000000003
2002-03-18 07:00:00|26.75
2002-03-19 07:00:00|26.8
2002-03-20 07:00:00|26.75
2002-03-21 07:00:00|27.049999999999997
2002-03-22 07:00:00|26.55
2002-03-23 07:00:00|27.5
2002-03-24 07:00:00|27.75
2002-03-25 07:00:00|27.8
2002-03-26 07:00:00|27.3
2002-03-27 07:00:00|27.200000000000003
2002-03-28 07:00:00|27.450000000000003
2002-03-29 07:00:00|27.5
2002-03-30 07:00:00|28.1
2002-03-31 07:00:00|28.549999999999997
2002-04-01 07:00:00|27.65
2002-04-02 07:00:00|27.75
2002-04-03 07:00:00|28.4
2002-04-04 07:00:00|28.1
2002-04-05 07:00:00|27.950000000000003
2002-04-06 07:00:00|27.95
2002-04-07 07:00:00|27.85
2002-04-08 07:00:00|27.700000000000003
2002-04-09 07:00:00|27.55
2002-04-10 07:00:00|27.55
2002-04-11 07:00:00|27.5
2002-04-12 07:00:00|28.15
2002-04-13 07:00:00|28.35
2002-04-14 07:00:00|28.25
2002-04-15 07:00:00|27.6
2002-04-16 07:00:00|27.5
2002-04-17 07:00:00|27.85
2002-04-18 07:00:00|27.7
2002-04-19 07:00:00|27.95
2002-04-20 07:00:00|28.35
2002-04-21 07:00:00|28.4
2002-04-22 07:00:00|27.85
2002-04-23 07:00:00|27.65
2002-04-24 07:00:00|27.9
2002-04-25 07:00:00|28.049999999999997
2002-04-26 07:00:00|27.8
2002-04-27 07:00:00|28.35
2002-04-28 07:00:00|28.0
2002-04-29 07:00:00|28.299999999999997
2002-04-30 07:00:00|28.35
2002-05-01 07:00:00|28.049999999999997
2002-05-02 07:00:00|28.45
2002-05-03 07:00:00|28.75
2002-05-04 07:00:00|28.95
2002-05-05 07:00:00|28.95
2002-05-06 07:00:00|27.85
2002-05-07 07:00:00|28.35
2002-05-08 07:00:00|28.3
2002-05-09 07:00:00|28.35
2002-05-10 07:00:00|29.15
2002-05-11 07:00:00|29.15
2002-05-13 07:00:00|28.35
2002-05-14 07:00:00|28.2
2002-05-15 07:00:00|28.5
2002-05-16 07:00:00|28.5
2002-05-17 07:00:00|28.799999999999997
2002-05-18 07:00:00|28.7
2002-05-19 07:00:00|29.25
2002-05-20 07:00:00|29.05
2002-05-21 07:00:00|29.1
2002-05-22 07:00:00|27.95
2002-05-23 07:00:00|28.75
2002-05-24 07:00:00|30.05
2002-05-25 07:00:00|29.6
2002-05-26 07:00:00|28.65
2002-05-27 07:00:00|28.6
2002-05-28 07:00:00|29.3
2002-05-30 07:00:00|28.549999999999997
2002-05-31 07:00:00|28.3
2002-06-01 07:00:00|29.333333333333332
2002-06-02 07:00:00|29.133333333333336
2002-06-03 07:00:00|28.133333333333336
2002-06-04 07:00:00|28.066666666666663
2002-06-05 07:00:00|26.666666666666668
2002-06-06 07:00:00|28.599999999999998
2002-06-07 07:00:00|29.53333333333333
2002-06-08 07:00:00|29.866666666666664
2002-06-09 07:00:00|29.7
2002-06-10 07:00:00|29.133333333333336
2002-06-11 07:00:00|29.266666666666666
2002-06-12 07:00:00|29.066666666666666
2002-06-13 07:00:00|29.933333333333337
2002-06-14 07:00:00|29.599999999999998
2002-06-15 07:00:00|29.8
2002-06-16 07:00:00|29.7
2002-06-17 07:00:00|29.333333333333332
2002-06-18 07:00:00|29.666666666666668
2002-06-19 07:00:00|29.2
2002-06-20 07:00:00|29.2
2002-06-21 07:00:00|29.333333333333332
2002-06-22 07:00:00|29.400000000000002
2002-06-23 07:00:00|29.7
2002-06-24 07:00:00|28.866666666666664
2002-06-25 07:00:00|29.233333333333334
2002-06-26 07:00:00|28.733333333333334
2002-06-27 07:00:00|28.733333333333334
2002-06-28 07:00:00|29.2
2002-06-29 07:00:00|28.733333333333334
2002-06-30 07:00:00|28.5
2002-07-01 07:00:00|28.599999999999998
2002-07-02 07:00:00|28.53333333333333
2002-07-03 07:00:00|28.0
2002-07-04 07:00:00|28.666666666666668
2002-07-05 07:00:00|28.733333333333334
2002-07-06 07:00:00|27.599999999999998
2002-07-07 07:00:00|29.0
2002-07-08 07:00:00|28.3
2002-07-09 07:00:00|28.866666666666664
2002-07-10 07:00:00|29.0
2002-07-11 07:00:00|27.866666666666664
2002-07-12 07:00:00|28.966666666666665
2002-07-13 07:00:00|29.066666666666666
2002-07-14 07:00:00|28.933333333333334
2002-07-15 07:00:00|29.133333333333336
2002-07-16 07:00:00|28.8
2002-07-17 07:00:00|28.333333333333332
2002-07-18 07:00:00|28.599999999999998
2002-07-19 07:00:00|28.266666666666666
2002-07-20 07:00:00|29.266666666666666
2002-07-21 07:00:00|29.0
2002-07-22 07:00:00|28.2
2002-07-23 07:00:00|27.8
2002-07-24 07:00:00|28.666666666666668
2002-07-25 07:00:00|29.0
2002-07-26 07:00:00|28.53333333333333
2002-07-27 07:00:00|28.866666666666664
2002-07-29 07:00:00|28.933333333333334
2002-07-30 07:00:00|29.0
2002-07-31 07:00:00|28.46666666666667
2002-08-01 07:00:00|28.866666666666664
2002-08-02 07:00:00|28.733333333333334
2002-08-03 07:00:00|28.933333333333334
2002-08-04 07:00:00|28.8
2002-08-05 07:00:00|28.333333333333332
2002-08-06 07:00:00|28.8
2002-08-07 07:00:00|28.733333333333334
2002-08-08 07:00:00|29.400000000000002
2002-08-09 07:00:00|28.866666666666664
2002-08-10 07:00:00|29.0
2002-08-11 07:00:00|29.2
2002-08-12 07:00:00|28.599999999999998
2002-08-13 07:00:00|28.8
2002-08-14 07:00:00|28.53333333333333
2002-08-15 07:00:00|29.133333333333336
2002-08-16 07:00:00|29.066666666666666
2002-08-17 07:00:00|28.666666666666668
2002-08-19 07:00:00|28.46666666666667
2002-08-20 07:00:00|29.066666666666663
2002-08-21 07:00:00|29.400000000000002
2002-08-22 07:00:00|29.0
2002-08-23 07:00:00|29.733333333333334
2002-08-24 07:00:00|29.333333333333332
2002-08-25 07:00:00|29.2
2002-08-26 07:00:00|27.8
2002-08-27 07:00:00|27.0
2002-08-28 07:00:00|29.0
2002-08-29 07:00:00|28.400000000000002
2002-08-30 07:00:00|27.866666666666664
2002-08-31 07:00:00|29.46666666666667
2002-09-01 07:00:00|29.066666666666666
2002-09-02 07:00:00|27.833333333333332
2002-09-03 07:00:00|28.53333333333333
2002-09-04 07:00:00|28.866666666666664
2002-09-05 07:00:00|29.600000000000005
2002-09-06 07:00:00|29.03333333333333
2002-09-07 07:00:00|29.166666666666668
2002-09-08 07:00:00|28.866666666666664
2002-09-09 07:00:00|28.733333333333334
2002-09-10 07:00:00|28.0
2002-09-11 07:00:00|26.8
2002-09-12 07:00:00|27.833333333333332
2002-09-13 07:00:00|28.900000000000002
2002-09-14 07:00:00|28.0
2002-09-15 07:00:00|28.266666666666666
2002-09-16 07:00:00|28.333333333333332
2002-09-17 07:00:00|27.8
2002-09-18 07:00:00|26.733333333333334
2002-09-19 07:00:00|27.866666666666664
2002-09-20 07:00:00|28.599999999999998
2002-09-21 07:00:00|28.833333333333332
2002-09-22 07:00:00|28.400000000000002
2002-09-23 07:00:00|29.46666666666667
2002-09-24 07:00:00|29.099999999999998
2002-09-25 07:00:00|29.266666666666666
2002-09-26 07:00:00|26.0
2002-09-27 07:00:00|27.333333333333332
2002-09-28 07:00:00|27.733333333333334
2002-09-29 07:00:00|27.833333333333332
2002-09-30 07:00:00|28.599999999999998
2002-10-01 07:00:00|28.95
2002-10-02 07:00:00|29.05
2002-10-03 07:00:00|29.8
2002-10-04 07:00:00|29.5
2002-10-05 07:00:00|29.35
2002-10-06 07:00:00|30.0
2002-10-07 07:00:00|28.65
2002-10-08 07:00:00|29.35
2002-10-10 07:00:00|29.6
2002-10-11 07:00:00|28.95
2002-10-12 07:00:00|29.700000000000003
2002-10-13 07:00:00|29.2
2002-10-14 07:00:00|28.950000000000003
2002-10-15 07:00:00|29.05
2002-10-16 07:00:00|28.6
2002-10-17 07:00:00|30.15
2002-10-18 07:00:00|29.05
2002-10-19 07:00:00|29.450000000000003
2002-10-20 07:00:00|28.9
2002-10-21 07:00:00|28.8
2002-10-22 07:00:00|29.25
2002-10-23 07:00:00|28.8
2002-10-24 07:00:00|28.8
2002-10-25 07:00:00|28.75
2002-10-26 07:00:00|28.75
2002-10-27 07:00:00|29.1
2002-10-28 07:00:00|27.45
2002-10-29 07:00:00|26.45
2002-10-30 07:00:00|28.349999999999998
2002-10-31 07:00:00|29.05
2002-11-01 07:00:00|28.7
2002-11-02 07:00:00|29.2
2002-11-04 07:00:00|27.65
2002-11-05 07:00:00|28.5
2002-11-06 07:00:00|28.7
2002-11-07 07:00:00|28.55
2002-11-08 07:00:00|27.65
2002-11-09 07:00:00|28.95
2002-11-10 07:00:00|28.55
2002-11-11 07:00:00|28.6
2002-11-12 07:00:00|28.849999999999998
2002-11-13 07:00:00|28.45
2002-11-14 07:00:00|28.5
2002-11-15 07:00:00|29.25
2002-11-16 07:00:00|29.549999999999997
2002-11-17 07:00:00|28.549999999999997
2002-11-18 07:00:00|28.2
2002-11-19 07:00:00|28.35
2002-11-20 07:00:00|28.799999999999997
2002-11-21 07:00:00|29.0
2002-11-22 07:00:00|29.25
2002-11-23 07:00:00|28.8
2002-11-25 07:00:00|28.35
2002-11-26 07:00:00|28.65
2002-11-27 07:00:00|28.65
2002-11-28 07:00:00|28.65
2002-11-29 07:00:00|28.75
2002-11-30 07:00:00|28.75
2002-12-02 07:00:00|28.200000000000003
2002-12-03 07:00:00|28.2
2002-12-04 07:00:00|27.8
2002-12-05 07:00:00|27.95
2002-12-06 07:00:00|28.3
2002-12-07 07:00:00|28.3
2002-12-08 07:00:00|28.3
2002-12-09 07:00:00|28.25
2002-12-10 07:00:00|28.1
2002-12-11 07:00:00|28.25
2002-12-12 07:00:00|28.0
2002-12-13 07:00:00|28.5
2002-12-14 07:00:00|28.55
2002-12-15 07:00:00|29.05
2002-12-16 07:00:00|27.25
2002-12-26 07:00:00|28.049999999999997
2002-12-27 07:00:00|27.6
2002-12-28 07:00:00|27.549999999999997
2002-12-29 07:00:00|27.85
2002-12-30 07:00:00|27.5
2002-12-31 07:00:00|26.95
2003-01-02 07:00:00|27.1
2003-01-03 07:00:00|27.5
2003-01-04 07:00:00|28.0
2003-01-05 07:00:00|28.3
2003-01-06 07:00:00|27.75
2003-01-07 07:00:00|27.55
2003-01-08 07:00:00|27.9
2003-01-09 07:00:00|28.0
2003-01-10 07:00:00|28.0
2003-01-11 07:00:00|28.549999999999997
2003-01-12 07:00:00|27.85
2003-01-13 07:00:00|27.75
2003-01-14 07:00:00|27.6
2003-01-15 07:00:00|27.6
2003-01-16 07:00:00|27.8
2003-01-17 07:00:00|27.6
2003-01-18 07:00:00|28.15
2003-01-19 07:00:00|27.95
2003-01-20 07:00:00|27.95
2003-01-21 07:00:00|27.75
2003-01-22 07:00:00|27.6
2003-01-23 07:00:00|28.5
2003-01-24 07:00:00|27.85
2003-01-25 07:00:00|28.4
2003-01-26 07:00:00|27.7
2003-01-27 07:00:00|27.25
2003-01-28 07:00:00|27.450000000000003
2003-01-29 07:00:00|27.5
2003-01-30 07:00:00|27.35
2003-01-31 07:00:00|27.45
2003-02-01 07:00:00|27.85
2003-02-02 07:00:00|27.3
2003-02-03 07:00:00|27.6
2003-02-04 07:00:00|27.3
2003-02-05 07:00:00|27.25
2003-02-06 07:00:00|27.85
2003-02-07 07:00:00|27.45
2003-02-08 07:00:00|27.450000000000003
2003-02-09 07:00:00|27.549999999999997
2003-02-10 07:00:00|28.05
2003-02-11 07:00:00|27.4
2003-02-12 07:00:00|27.4
2003-02-13 07:00:00|26.799999999999997
2003-02-14 07:00:00|27.45
2003-02-15 07:00:00|27.5
2003-02-16 07:00:00|27.65
2003-02-17 07:00:00|27.200000000000003
2003-02-18 07:00:00|27.299999999999997
2003-02-19 07:00:00|27.4
2003-02-20 07:00:00|26.95
2003-02-21 07:00:00|27.05
2003-02-22 07:00:00|28.0
2003-02-23 07:00:00|28.15
2003-02-24 07:00:00|27.65
2003-02-25 07:00:00|27.35
2003-02-26 07:00:00|27.7
2003-02-27 07:00:00|27.35
2003-02-28 07:00:00|27.45
2003-03-01 07:00:00|27.15
2003-03-03 07:00:00|26.9
2003-03-04 07:00:00|27.0
2003-03-05 07:00:00|27.35
2003-03-06 07:00:00|27.1
2003-03-07 07:00:00|27.25
2003-03-08 07:00:00|27.15
2003-03-09 07:00:00|26.6
2003-03-10 07:00:00|25.9
2003-03-11 07:00:00|26.450000000000003
2003-03-12 07:00:00|26.950000000000003
2003-03-13 07:00:00|26.6
2003-03-14 07:00:00|27.049999999999997
2003-03-15 07:00:00|27.55
2003-03-16 07:00:00|27.8
2003-03-17 07:00:00|28.0
2003-03-18 07:00:00|29.2
2003-03-19 07:00:00|28.9
2003-03-20 07:00:00|28.95
2003-03-21 07:00:00|28.05
2003-03-22 07:00:00|27.85
2003-03-23 07:00:00|27.25
2003-03-24 07:00:00|27.4
2003-03-25 07:00:00|27.45
2003-03-26 07:00:00|27.75
2003-03-27 07:00:00|27.6
2003-03-28 07:00:00|28.15
2003-03-29 07:00:00|28.15
2003-03-30 07:00:00|27.450000000000003
2003-03-31 07:00:00|27.45
2003-04-01 07:00:00|27.65
2003-04-02 07:00:00|27.9
2003-04-03 07:00:00|27.45
2003-04-04 07:00:00|28.05
2003-04-05 07:00:00|28.549999999999997
2003-04-06 07:00:00|28.299999999999997
2003-04-07 07:00:00|27.7
2003-04-08 07:00:00|28.15
2003-04-09 07:00:00|27.8
2003-04-10 07:00:00|27.8
2003-04-11 07:00:00|28.0
2003-04-12 07:00:00|27.8
2003-04-13 07:00:00|27.15
2003-04-14 07:00:00|26.75
2003-04-15 07:00:00|27.5
2003-04-16 07:00:00|26.7
2003-04-17 07:00:00|28.4
2003-04-18 07:00:00|28.9
2003-04-19 07:00:00|29.15
2003-04-20 07:00:00|28.9
2003-04-21 07:00:00|28.75
2003-04-22 07:00:00|27.4
2003-04-23 07:00:00|28.05
2003-04-24 07:00:00|28.2
2003-04-25 07:00:00|28.7
2003-04-26 07:00:00|29.15
2003-04-28 07:00:00|28.95
2003-04-29 07:00:00|29.05
2003-04-30 07:00:00|28.7
2003-05-02 07:00:00|29.549999999999997
2003-05-03 07:00:00|29.25
2003-05-04 07:00:00|29.5
2003-05-05 07:00:00|28.65
2003-05-06 07:00:00|28.55
2003-05-07 07:00:00|29.4
2003-05-08 07:00:00|28.8
2003-05-09 07:00:00|28.05
2003-05-10 07:00:00|28.6
2003-05-12 07:00:00|26.2
2003-05-13 07:00:00|28.0
2003-05-14 07:00:00|28.4
2003-05-15 07:00:00|28.55
2003-05-16 07:00:00|28.8
2003-05-17 07:00:00|29.200000000000003
2003-05-18 07:00:00|29.0
2003-05-19 07:00:00|27.75
2003-05-20 07:00:00|28.45
2003-05-21 07:00:00|29.1
2003-05-22 07:00:00|28.65
2003-05-23 07:00:00|29.55
2003-05-24 07:00:00|29.125
2003-05-25 07:00:00|29.4
2003-05-26 07:00:00|28.2
2003-05-27 07:00:00|29.1
2003-05-28 07:00:00|29.2
2003-05-29 07:00:00|28.9
2003-05-30 07:00:00|28.85
2003-05-31 07:00:00|28.799999999999997
2003-06-01 07:00:00|28.6
2003-06-02 07:00:00|28.5
2003-06-03 07:00:00|27.65
2003-06-04 07:00:00|28.1
2003-06-05 07:00:00|28.65
2003-06-06 07:00:00|28.05
2003-06-07 07:00:00|28.35
2003-06-08 07:00:00|28.3
2003-06-09 07:00:00|28.75
2003-06-10 07:00:00|28.9
2003-06-11 07:00:00|28.7
2003-06-12 07:00:00|27.6
2003-06-13 07:00:00|26.6
2003-06-14 07:00:00|28.1
2003-06-15 07:00:00|28.25
2003-06-16 07:00:00|26.55
2003-06-17 07:00:00|28.3
2003-06-18 07:00:00|26.4
2003-06-19 07:00:00|27.85
2003-06-20 07:00:00|29.0
2003-06-21 07:00:00|28.9
2003-06-22 07:00:00|27.2
2003-06-23 07:00:00|28.0
2003-06-24 07:00:00|28.85
2003-06-25 07:00:00|28.9
2003-06-26 07:00:00|28.95
2003-06-27 07:00:00|29.0
2003-06-28 07:00:00|29.4
2003-06-29 07:00:00|28.85
2003-06-30 07:00:00|28.4
2003-07-01 07:00:00|28.0
2003-07-02 07:00:00|28.3
2003-07-03 07:00:00|28.75
2003-07-04 07:00:00|28.35
2003-07-05 07:00:00|28.75
2003-07-06 07:00:00|29.3
2003-07-07 07:00:00|29.1
2003-07-08 07:00:00|29.05
2003-07-09 07:00:00|27.85
2003-07-10 07:00:00|28.5
2003-07-11 07:00:00|27.4
2003-07-12 07:00:00|28.3
2003-07-13 07:00:00|27.1
2003-07-14 07:00:00|28.65
2003-07-15 07:00:00|28.85
2003-07-16 07:00:00|28.1
2003-07-17 07:00:00|28.4
2003-07-18 07:00:00|29.150000000000002
2003-07-19 07:00:00|28.95
2003-07-20 07:00:00|29.0
2003-07-21 07:00:00|28.35
2003-07-22 07:00:00|28.45
2003-07-23 07:00:00|28.7
2003-07-24 07:00:00|28.65
2003-07-25 07:00:00|28.549999999999997
2003-07-26 07:00:00|28.45
2003-07-27 07:00:00|28.55
2003-07-28 07:00:00|29.049999999999997
2003-08-01 07:00:00|29.05
2003-08-02 07:00:00|27.75
2003-08-03 07:00:00|28.6
2003-08-04 07:00:00|29.25
2003-08-05 07:00:00|29.2
2003-08-06 07:00:00|29.4
2003-08-07 07:00:00|29.3
2003-08-08 07:00:00|28.3
2003-08-09 07:00:00|28.9
2003-08-10 07:00:00|28.8
2003-08-11 07:00:00|29.05
2003-08-12 07:00:00|28.950000000000003
2003-08-13 07:00:00|29.1
2003-08-14 07:00:00|28.6
2003-08-15 07:00:00|27.049999999999997
2003-08-16 07:00:00|28.75
2003-08-19 07:00:00|29.45
2003-08-20 07:00:00|29.3
2003-08-21 07:00:00|29.3
2003-08-22 07:00:00|28.7
2003-08-23 07:00:00|29.05
2003-08-24 07:00:00|29.7
2003-08-25 07:00:00|28.65
2003-08-26 07:00:00|29.200000000000003
2003-08-27 07:00:00|29.05
2003-08-28 07:00:00|29.1
2003-08-29 07:00:00|29.599999999999998
2003-08-30 07:00:00|29.1
2003-08-31 07:00:00|29.6
2003-09-01 07:00:00|30.400000000000002
2003-09-02 07:00:00|30.400000000000002
2003-09-03 07:00:00|30.0
2003-09-04 07:00:00|30.400000000000002
2003-09-05 07:00:00|29.73333333333333
2003-09-06 07:00:00|28.866666666666664
2003-09-08 07:00:00|28.666666666666668
2003-09-09 07:00:00|29.2
2003-09-10 07:00:00|29.0
2003-09-11 07:00:00|28.866666666666664
2003-09-12 07:00:00|29.46666666666667
2003-09-13 07:00:00|29.400000000000002
2003-09-14 07:00:00|29.400000000000002
2003-09-15 07:00:00|29.133333333333336
2003-09-16 07:00:00|28.46666666666667
2003-09-17 07:00:00|29.53333333333333
2003-09-18 07:00:00|29.666666666666668
2003-09-19 07:00:00|29.933333333333334
2003-09-20 07:00:00|26.8
2003-09-21 07:00:00|28.866666666666664
2003-09-22 07:00:00|29.0
2003-09-23 07:00:00|28.2
2003-09-24 07:00:00|29.400000000000002
2003-09-25 07:00:00|28.8
2003-09-26 07:00:00|29.333333333333332
2003-09-27 07:00:00|29.2
2003-09-29 07:00:00|29.599999999999998
2003-09-30 07:00:00|29.46666666666667
2003-10-01 07:00:00|27.1
2003-10-02 07:00:00|27.75
2003-10-03 07:00:00|29.4
2003-10-04 07:00:00|29.25
2003-10-05 07:00:00|28.25
2003-10-06 07:00:00|27.3
2003-10-07 07:00:00|28.15
2003-10-08 07:00:00|28.4
2003-10-09 07:00:00|27.2
2003-10-10 07:00:00|27.1
2003-10-11 07:00:00|28.7
2003-10-12 07:00:00|30.3
2003-10-13 07:00:00|30.375
2003-10-14 07:00:00|29.15
2003-10-15 07:00:00|26.25
2003-10-16 07:00:00|28.3
2003-10-17 07:00:00|28.9
2003-10-18 07:00:00|29.700000000000003
2003-10-19 07:00:00|28.6
2003-10-20 07:00:00|27.4
2003-10-21 07:00:00|28.45
2003-10-22 07:00:00|28.25
2003-10-23 07:00:00|29.65
2003-10-24 07:00:00|29.3
2003-10-25 07:00:00|29.15
2003-10-26 07:00:00|29.0
2003-10-27 07:00:00|29.0
2003-10-28 07:00:00|26.85
2003-10-29 07:00:00|28.1
2003-10-30 07:00:00|27.6
